,Title_ID,Title,Year,Runtime_Minutes,Genres,Lifetime_Gross,Name_ID,Role,Name
80,tt1308729,Bullet to the Head,2012,92.0,"Action,Crime,Thriller",1373.0,nm0586968,producer,Alexandra Milchan
81,tt1308729,Bullet to the Head,2012,92.0,"Action,Crime,Thriller",1373.0,nm0000230,actor,Sylvester Stallone
82,tt1308729,Bullet to the Head,2012,92.0,"Action,Crime,Thriller",1373.0,nm0597388,actor,Jason Momoa
83,tt1308729,Bullet to the Head,2012,92.0,"Action,Crime,Thriller",1373.0,nm0000225,actor,Christian Slater
84,tt1308729,Bullet to the Head,2012,92.0,"Action,Crime,Thriller",1373.0,nm0437646,actor,Sung Kang
85,tt1308729,Bullet to the Head,2012,92.0,"Action,Crime,Thriller",1373.0,nm0001353,director,Walter Hill
86,tt1308729,Bullet to the Head,2012,92.0,"Action,Crime,Thriller",1373.0,nm0131947,writer,Alessandro Camon
87,tt1308729,Bullet to the Head,2012,92.0,"Action,Crime,Thriller",1373.0,nm1989798,writer,Alexis Nolent
88,tt1308729,Bullet to the Head,2012,92.0,"Action,Crime,Thriller",1373.0,nm5631325,writer,Colin Wilson
89,tt1308729,Bullet to the Head,2012,92.0,"Action,Crime,Thriller",1373.0,nm0332184,producer,Alfred Gough
90,tt1343727,Dredd,2012,95.0,"Action,Crime,Sci-Fi",13414714.0,nm0716924,producer,Allon Reich
91,tt1343727,Dredd,2012,95.0,"Action,Crime,Sci-Fi",13414714.0,nm0881631,actor,Karl Urban
92,tt1343727,Dredd,2012,95.0,"Action,Crime,Sci-Fi",13414714.0,nm1880888,actress,Olivia Thirlby
93,tt1343727,Dredd,2012,95.0,"Action,Crime,Sci-Fi",13414714.0,nm0372176,actress,Lena Headey
94,tt1343727,Dredd,2012,95.0,"Action,Crime,Sci-Fi",13414714.0,nm0939943,actress,Rachel Wood
95,tt1343727,Dredd,2012,95.0,"Action,Crime,Sci-Fi",13414714.0,nm0871428,director,Pete Travis
96,tt1343727,Dredd,2012,95.0,"Action,Crime,Sci-Fi",13414714.0,nm0905957,writer,John Wagner
97,tt1343727,Dredd,2012,95.0,"Action,Crime,Sci-Fi",13414714.0,nm0264338,writer,Carlos Ezquerra
98,tt1343727,Dredd,2012,95.0,"Action,Crime,Sci-Fi",13414714.0,nm0307497,writer,Alex Garland
99,tt1343727,Dredd,2012,95.0,"Action,Crime,Sci-Fi",13414714.0,nm0531602,producer,Andrew Macdonald
100,tt1401152,Unknown,2011,113.0,"Action,Mystery,Thriller",63686397.0,nm0739868,producer,Andrew Rona
101,tt1401152,Unknown,2011,113.0,"Action,Mystery,Thriller",63686397.0,nm0000553,actor,Liam Neeson
102,tt1401152,Unknown,2011,113.0,"Action,Mystery,Thriller",63686397.0,nm1208167,actress,Diane Kruger
