,Title_ID,Title,Year,Runtime_Minutes,Genres,Lifetime_Gross
778,tt2309764,Singham Returns,2014,142.0,"Action,Drama",1232018.0
779,tt2321163,ABCD (Any Body Can Dance),2013,160.0,"Drama,Music",222098.0
780,tt2321249,Decoding Deepak,2012,83.0,Documentary,9100.0
781,tt2390237,Cuban Fury,2014,98.0,"Comedy,Romance,Sport",92384.0
782,tt2752724,Money for Nothing: Inside the Federal Reserve,2013,104.0,"Documentary,History,News",88045.0
783,tt2870756,Magic in the Moonlight,2014,97.0,"Comedy,Romance",10539326.0
784,tt0879870,Eat Pray Love,2010,133.0,"Drama,Romance",80574010.0
785,tt1079964,Happiness Runs,2010,88.0,Drama,7199.0
786,tt1533749,Xin Shao Lin si,2011,131.0,"Action,Drama",66099.0
787,tt1566501,For Greater Glory: The True Story of Cristiada,2012,145.0,"Drama,History,War",5672846.0
788,tt1572769,Countdown to Zero,2010,89.0,Documentary,272040.0
789,tt1590193,The Commuter,2018,105.0,"Action,Mystery,Thriller",36343858.0
790,tt1596753,Salinger,2013,120.0,Documentary,583633.0
791,tt1611224,Abraham Lincoln: Vampire Hunter,2012,105.0,"Action,Fantasy,Horror",37519139.0
792,tt1618442,The Last Witch Hunter,2015,106.0,"Action,Adventure,Fantasy",27367660.0
793,tt1638364,The Armstrong Lie,2013,124.0,"Biography,Documentary,Sport",383294.0
794,tt1777595,50 to 1,2014,110.0,Drama,1064454.0
795,tt1787759,Madea's Big Happy Family,2011,106.0,"Comedy,Drama",53345287.0
796,tt1817287,Is the Man Who Is Tall Happy?: An Animated Conversation with Noam Chomsky,2013,88.0,"Animation,Documentary",137042.0
797,tt1827528,Stadt Land Fluss,2011,88.0,"Drama,Romance",24657.0
798,tt1855325,Resident Evil: Retribution,2012,95.0,"Action,Horror,Sci-Fi",42345531.0
799,tt1893269,Kusama: Infinity,2018,76.0,Documentary,360931.0
800,tt1979388,The Good Dinosaur,2015,93.0,"Adventure,Animation,Comedy",123087120.0
801,tt1985019,Austenland,2013,97.0,"Comedy,Romance",2159041.0
802,tt1990181,Brake,2012,92.0,Thriller,4876.0
803,tt2015381,Guardians of the Galaxy,2014,121.0,"Action,Adventure,Comedy",333176600.0
804,tt2023587,Mama,2013,100.0,"Horror,Thriller",71628180.0
805,tt2226519,Plush,2013,99.0,"Drama,Music,Thriller",3080.0
806,tt2278871,La vie d'Adèle,2013,180.0,"Drama,Romance",2199787.0
807,tt2291540,My Friend Dahmer,2017,107.0,"Biography,Drama,Horror",1361611.0
808,tt2395469,Gully Boy,2019,153.0,"Drama,Music",5566534.0
809,tt2752688,Rosewater,2014,103.0,"Biography,Drama",3128941.0
810,tt2933544,5 Flights Up,2014,88.0,"Comedy,Drama",810454.0
811,tt2978102,Term Life,2016,93.0,"Crime,Drama,Thriller",21256.0
812,tt0455944,The Equalizer,2014,132.0,"Action,Crime,Thriller",101530738.0
813,tt1067583,Water for Elephants,2011,120.0,"Drama,Romance",58709717.0
814,tt1074638,Skyfall,2012,143.0,"Action,Adventure,Thriller",304360277.0
815,tt1276419,En kongelig affære,2012,137.0,"Biography,Drama,History",1546761.0
816,tt1292566,How to Be Single,2016,110.0,"Comedy,Drama,Romance",46843513.0
817,tt1306980,50/50,2011,100.0,"Comedy,Drama,Romance",35014192.0
818,tt1318514,Rise of the Planet of the Apes,2011,105.0,"Action,Drama,Sci-Fi",176760185.0
819,tt1327194,The Lucky One,2012,101.0,"Drama,Romance",60457138.0
820,tt1341188,How Do You Know,2010,121.0,"Comedy,Drama,Romance",30212620.0
821,tt1399103,Transformers: Dark of the Moon,2011,154.0,"Action,Adventure,Sci-Fi",352390543.0
822,tt1411697,The Hangover Part II,2011,102.0,"Comedy,Mystery",254464305.0
823,tt1499302,"Filth to Ashes, Flesh to Dust",2011,90.0,Horror,202531.0
824,tt1649421,The Other City,2010,90.0,Documentary,22539.0
825,tt1658801,Freeheld,2015,103.0,"Biography,Drama,Romance",573335.0
826,tt1708532,Ready,2011,145.0,"Action,Comedy",955148.0
827,tt1723121,We're the Millers,2013,110.0,"Comedy,Crime",150394119.0
828,tt1741243,Pawn Shop Chronicles,2013,112.0,"Action,Comedy,Crime",8088.0
829,tt1934335,Mei li ren sheng,2011,124.0,"Drama,Romance",66171.0
830,tt1972779,The Best of Me,2014,118.0,"Drama,Romance",26766213.0
831,tt1981677,Pitch Perfect,2012,112.0,"Comedy,Music,Romance",65001093.0
832,tt2011183,Pastorela,2011,88.0,"Comedy,Fantasy",161194.0
833,tt2266938,Dai juk hei kek,2012,93.0,Comedy,59059.0
834,tt2272336,Ghost Team One,2013,84.0,"Comedy,Horror",9195.0
835,tt2273657,True Story,2015,99.0,"Crime,Drama,Mystery",4719695.0
836,tt2310332,The Hobbit: The Battle of the Five Armies,2014,144.0,"Adventure,Fantasy",255119788.0
837,tt2325719,Hellbound?,2012,84.0,Documentary,22887.0
838,tt2345737,The Rover,2014,103.0,"Action,Crime,Drama",1114423.0
839,tt2359137,Last Ounce of Courage,2012,101.0,"Drama,War",3329674.0
840,tt2380247,The Central Park Five,2012,119.0,"Crime,Documentary,History",325653.0
841,tt2387499,Keeping Up with the Joneses,2016,105.0,"Action,Comedy",14904426.0
842,tt2395427,Avengers: Age of Ultron,2015,141.0,"Action,Adventure,Sci-Fi",459005868.0
843,tt0903624,The Hobbit: An Unexpected Journey,2012,169.0,"Adventure,Family,Fantasy",303003568.0
844,tt0948470,The Amazing Spider-Man,2012,136.0,"Action,Adventure,Sci-Fi",262030663.0
845,tt1017451,The Runaways,2010,106.0,"Biography,Drama,Music",3573673.0
846,tt1075747,Jonah Hex,2010,81.0,"Action,Drama,Fantasy",10547117.0
847,tt1265990,The Roommate,2011,91.0,"Drama,Thriller",37300107.0
848,tt1280725,Wedding Palace,2013,98.0,"Comedy,Romance",19908.0
849,tt1334470,Raavan,2010,130.0,"Action,Adventure,Crime",708726.0
850,tt1336617,Cyrus,2010,91.0,"Comedy,Drama,Romance",7468936.0
851,tt1644503,And They're Off,2011,90.0,Comedy,5154.0
852,tt1645089,Inside Job,2010,109.0,"Crime,Documentary",4312735.0
853,tt1646980,The Double,2011,98.0,"Action,Crime,Drama",137921.0
854,tt1650062,Super 8,2011,112.0,"Mystery,Sci-Fi,Thriller",127004179.0
855,tt1650554,Kick-Ass 2,2013,103.0,"Action,Comedy,Crime",28795985.0
856,tt1663631,Crazy Eyes,2012,95.0,Comedy,6141.0
857,tt1663662,Pacific Rim,2013,131.0,"Action,Adventure,Sci-Fi",101802906.0
858,tt1720172,Munger Road,2011,86.0,"Horror,Mystery,Thriller",266689.0
859,tt1748199,Silver Circle,2013,90.0,"Animation,Thriller",4080.0
860,tt1931435,The Big Wedding,2013,89.0,"Comedy,Drama,Romance",21819348.0
861,tt1977953,The Man Who Shook the Hand of Vicente Fernandez,2012,99.0,"Comedy,Drama,Western",10782.0
862,tt1986161,The Last Fall,2012,98.0,Drama,6100.0
863,tt1986769,Alone Yet Not Alone,2013,103.0,"Action,Drama,History",887851.0
864,tt1999192,Kevin Hart: Laugh at My Pain,2011,89.0,"Comedy,Documentary",7706436.0
865,tt1999890,Hell Fest,2018,89.0,Horror,11107431.0
866,tt2007360,Computer Chess,2013,92.0,Comedy,102041.0
867,tt2082155,200 Cartas,2013,98.0,"Comedy,Romance",9338.0
868,tt2084953,Terms and Conditions May Apply,2013,79.0,"Documentary,News",55824.0
869,tt2119463,Let the Fire Burn,2013,88.0,Documentary,64489.0
870,tt2123342,Underdogs,2013,102.0,"Drama,Family,Sport",35271.0
871,tt2184339,The Purge,2013,85.0,"Horror,Thriller",64473115.0
872,tt2404555,Copperhead,2013,120.0,Drama,171740.0
873,tt2461226,Going Attractions: The Definitive Story of the American Drive-in Movie,2013,85.0,"Documentary,Family,History",52458.0
874,tt2492916,Muscle Shoals,2013,111.0,"Biography,Documentary,History",696241.0
875,tt2514028,Rosenwald,2015,95.0,"Biography,Documentary",433924.0
876,tt2582782,Hell or High Water,2016,102.0,"Action,Crime,Drama",27007844.0
877,tt2689966,Broadway Idiot,2013,81.0,"Documentary,Music,Musical",27595.0
878,tt2692250,Night at the Museum: Secret of the Tomb,2014,98.0,"Adventure,Comedy,Family",113746621.0
879,tt2837574,The Old Man & the Gun,2018,93.0,"Biography,Comedy,Crime",11277120.0
880,tt0464154,Piranha 3D,2010,88.0,"Comedy,Horror",25003155.0
881,tt1020072,Selma,2014,128.0,"Biography,Drama,History",52076908.0
882,tt1320261,Gulliver's Travels,2010,85.0,"Adventure,Comedy,Family",42779261.0
883,tt1335975,47 Ronin,2013,128.0,"Action,Adventure,Drama",38362475.0
884,tt1440728,The American,2010,105.0,"Crime,Drama,Thriller",35606376.0
885,tt1441326,Martha Marcy May Marlene,2011,102.0,"Drama,Mystery,Thriller",2990625.0
886,tt1458175,The Next Three Days,2010,133.0,"Action,Crime,Drama",21148651.0
887,tt1464590,The Weathered Underground,2010,310.0,"Action,Adventure,Comedy",140091.0
888,tt1560479,Deadtime,2012,97.0,"Horror,Thriller",156072.0
889,tt1562450,Stonewall Uprising,2010,80.0,"Documentary,History",128203.0
890,tt1584016,Catfish,2010,87.0,"Documentary,Drama,Mystery",3237343.0
891,tt1598822,New Year's Eve,2011,113.0,"Comedy,Romance",54544638.0
892,tt1604670,Bou ying,2011,94.0,"Crime,Thriller",28087155.0
893,tt1618430,Dum Maaro Dum,2011,128.0,"Action,Crime,Drama",564489.0
894,tt1619029,Jackie,2016,100.0,"Biography,Drama,History",13960394.0
895,tt1655461,Wild Oats,2016,86.0,"Action,Adventure,Comedy",40598.0
896,tt1670994,Six Dance Lessons in Six Weeks,2014,107.0,"Comedy,Drama",106323.0
897,tt1821658,The Nut Job,2014,85.0,"Adventure,Animation,Comedy",64251541.0
898,tt1867093,The Samaritan,2012,90.0,"Crime,Drama,Thriller",2521.0
899,tt1878870,The Edge of Seventeen,2016,104.0,"Comedy,Drama",14431633.0
900,tt1921064,Pompeii,2014,105.0,"Action,Adventure,Drama",23219748.0
901,tt2105044,V/H/S,2012,116.0,"Horror,Thriller",100345.0
902,tt2124908,Shut Up and Play the Hits,2012,108.0,"Documentary,Music",510334.0
903,tt2125608,Searching for Sugar Man,2012,86.0,"Biography,Documentary,Music",3696196.0
904,tt2141773,Hell and Back,2015,86.0,"Adventure,Animation,Comedy",157768.0
905,tt2191701,Grown Ups 2,2013,101.0,Comedy,133668525.0
906,tt2267998,Gone Girl,2014,149.0,"Drama,Mystery,Thriller",167767189.0
907,tt2271641,Thaandavam,2012,160.0,"Action,Thriller",213476.0
908,tt3017412,Happy Ending,2014,135.0,"Comedy,Romance",313770.0
909,tt0437086,Alita: Battle Angel,2019,122.0,"Action,Adventure,Sci-Fi",85710210.0
910,tt0471042,Tower Heist,2011,104.0,"Action,Comedy,Crime",78046570.0
911,tt0472181,The Smurfs,2011,103.0,"Adventure,Animation,Comedy",142614158.0
912,tt0477080,Unstoppable,2010,98.0,"Action,Thriller",81562942.0
913,tt10155342,La femme de mon frère,2019,117.0,Drama,490179.0
914,tt1204340,Tyrannosaur,2011,92.0,Drama,22321.0
915,tt1204342,The Muppets,2011,103.0,"Adventure,Comedy,Family",88631237.0
916,tt1212450,Lawless,2012,116.0,"Crime,Drama",37400127.0
917,tt1222817,Zookeeper,2011,102.0,"Comedy,Family,Romance",80360843.0
918,tt1270798,X: First Class,2011,131.0,"Action,Adventure,Sci-Fi",146408305.0
919,tt1280015,Smash His Camera,2010,87.0,Documentary,3644.0
920,tt1308165,The Taqwacores,2010,83.0,"Drama,Music",11445.0
921,tt1313092,Animal Kingdom,2010,113.0,"Crime,Drama",1044039.0
922,tt1462041,Dream House,2011,84.0,"Drama,Mystery,Thriller",21302340.0
923,tt1486843,Drew: The Man Behind the Poster,2013,97.0,"Biography,Documentary",3078.0
924,tt1489887,Booksmart,2019,102.0,Comedy,22626321.0
925,tt1496025,Underworld Awakening,2012,88.0,"Action,Fantasy,Horror",62321039.0
926,tt1540068,The Sun Behind the Clouds: Tibet's Struggle for Freedom,2010,79.0,"Biography,Documentary,History",67095.0
927,tt1560747,The Master,2012,138.0,Drama,16377274.0
928,tt1568338,Man on a Ledge,2012,102.0,"Action,Adventure,Crime",18620000.0
929,tt1702439,Safe Haven,2013,115.0,"Drama,Romance,Thriller",71349120.0
930,tt1735898,Snow White and the Huntsman,2012,127.0,"Action,Adventure,Drama",155332381.0
931,tt1762399,Walking with Dinosaurs 3D,2013,87.0,"Adventure,Animation,Family",36076121.0
932,tt1781922,No Escape,2015,103.0,"Action,Thriller",27288872.0
933,tt2024544,12 Years a Slave,2013,134.0,"Biography,Drama,History",56671993.0
934,tt2027064,Blue Caprice,2013,93.0,"Biography,Crime,Drama",93995.0
935,tt2072230,Shingeki no kyojin,2015,98.0,"Action,Adventure,Drama",449523.0
936,tt2083231,Java Heat,2013,104.0,"Action,Crime,Drama",1061.0
937,tt2093269,The Prophet's Son,2012,97.0,Drama,16983.0
938,tt2103227,Otter 501,2012,85.0,Documentary,24449.0
939,tt2141717,Entre les Bras,2012,86.0,"Documentary,Family",47439.0
940,tt2371411,Hua pi 2,2012,131.0,"Fantasy,Mystery,Romance",50425.0
941,tt2378507,The Glass Castle,2017,127.0,"Biography,Drama",17273059.0
942,tt2406676,Ek Thi Daayan,2013,135.0,"Horror,Romance,Thriller",112135.0
943,tt2495118,Yip Man: Jung gik yat zin,2013,100.0,"Action,Biography,Drama",37884.0
944,tt2505938,Good Ol' Freda,2013,86.0,"Biography,Documentary,History",138811.0
945,tt2515034,The Gunman,2015,115.0,"Action,Crime,Drama",10664749.0
946,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014,119.0,"Comedy,Drama",42340598.0
947,tt0443272,Lincoln,2012,150.0,"Biography,Drama,History",182207973.0
948,tt0810819,The Danish Girl,2015,119.0,"Biography,Drama,Romance",11114018.0
949,tt10017680,P fung bou,2019,96.0,"Action,Crime",326711.0
950,tt1038919,The Bounty Hunter,2010,110.0,"Action,Comedy,Romance",67061228.0
951,tt1229340,Anchorman 2: The Legend Continues,2013,119.0,Comedy,127352707.0
952,tt1233334,Pariah,2011,86.0,Drama,769552.0
953,tt1242599,Bellflower,2011,106.0,"Action,Drama,Romance",168226.0
954,tt1320253,The Expendables,2010,103.0,"Action,Adventure,Thriller",103068524.0
955,tt1334260,Never Let Me Go,2010,103.0,"Drama,Romance,Sci-Fi",2434652.0
956,tt1374989,Pride and Prejudice and Zombies,2016,108.0,"Action,Comedy,Horror",10938134.0
957,tt1414382,You Again,2010,105.0,"Comedy,Family,Romance",25702053.0
958,tt1473832,Bridget Jones's Baby,2016,123.0,"Comedy,Drama,Romance",24252420.0
959,tt1772230,Xin hai ge ming,2011,121.0,"Action,Adventure,Drama",135739.0
960,tt1772288,Danny Collins,2015,106.0,"Biography,Comedy,Drama",5637066.0
961,tt1785612,The Punk Singer,2013,81.0,"Biography,Documentary,Music",122742.0
962,tt1798684,Southpaw,2015,124.0,"Drama,Sport",52421953.0
963,tt1800266,Brooklyn Castle,2012,101.0,Documentary,219407.0
964,tt1833673,Dhoom:3,2013,172.0,"Action,Thriller",8031955.0
965,tt1837562,A Royal Night Out,2015,97.0,"Comedy,Drama,Romance",228136.0
966,tt2024432,Identity Thief,2013,111.0,"Adventure,Comedy,Crime",134506920.0
967,tt2027265,Une vie meilleure,2011,110.0,Drama,1759252.0
968,tt2084970,The Imitation Game,2014,114.0,"Biography,Drama,Thriller",91125683.0
969,tt2112124,Chennai Express,2013,141.0,"Action,Comedy",5307960.0
970,tt2349460,Grace Unplugged,2013,102.0,"Drama,Music",2507201.0
971,tt2354407,Teri Meri Kahaani,2012,117.0,"Comedy,Drama,Romance",781196.0
972,tt2358891,La grande bellezza,2013,141.0,Drama,2852400.0
973,tt2402157,The November Man,2014,108.0,"Action,Crime,Thriller",25018119.0
974,tt2507128,Year of the Living Dead,2013,76.0,Documentary,9802.0
975,tt2582496,Me and Earl and the Dying Girl,2015,105.0,"Comedy,Drama,Romance",6758416.0
976,tt0359950,The Secret Life of Walter Mitty,2013,114.0,"Adventure,Comedy,Drama",58236838.0
977,tt0817177,Flipped,2010,90.0,"Comedy,Drama,Romance",1755212.0
978,tt0848228,The Avengers,2012,143.0,"Action,Adventure,Sci-Fi",623357910.0
979,tt1067774,Monte Carlo,2011,109.0,"Adventure,Comedy,Family",23186769.0
980,tt1192628,Rango,2011,107.0,"Adventure,Animation,Comedy",123477607.0
981,tt1230215,Not Fade Away,2012,112.0,Drama,610792.0
982,tt1430132,The Wolverine,2013,126.0,"Action,Adventure,Sci-Fi",132556852.0
983,tt1464174,"Big Mommas: Like Father, Like Son",2011,107.0,"Action,Comedy,Crime",37915414.0
984,tt1477837,Cedar Rapids,2011,87.0,Comedy,6861102.0
985,tt1620719,Dabangg,2010,126.0,"Action,Comedy,Crime",1288549.0
986,tt1622979,Final Destination 5,2011,92.0,Horror,42587643.0
987,tt1661382,Grudge Match,2013,113.0,"Comedy,Drama,Sport",29807260.0
988,tt1684233,Welcome to the Punch,2013,99.0,"Action,Crime,Thriller",9747.0
989,tt1706687,Monumental: In Search of America's National Treasure,2012,84.0,"Documentary,History",177729.0
990,tt1712159,11-11-11,2011,90.0,"Horror,Mystery,Thriller",32771.0
991,tt1714917,Gimme Danger,2016,108.0,"Documentary,Music",440627.0
992,tt1907731,Nobody Walks,2012,83.0,Drama,25342.0
993,tt1911658,Penguins of Madagascar,2014,92.0,"Adventure,Animation,Comedy",83350911.0
994,tt1918965,Murder 2,2011,127.0,"Action,Crime,Thriller",59472.0
995,tt1924435,Let's Be Cops,2014,104.0,"Comedy,Crime",82390774.0
996,tt2385006,Jerusalem,2013,44.0,Documentary,8020721.0
997,tt2398231,The Homesman,2014,122.0,"Drama,Western",2429989.0
998,tt2419284,Red Obsession,2013,75.0,"Documentary,History,News",13199.0
999,tt2461034,GMO OMG,2013,90.0,Documentary,47558.0
1000,tt2486456,After Love,2017,,"Drama,Romance,Thriller",13693.0
1001,tt2528814,God's Not Dead,2014,113.0,Drama,60755732.0
1002,tt2537390,Slow Learners,2015,96.0,"Comedy,Romance",22272.0
1003,tt3020532,Belle,2014,52.0,Drama,10726630.0
1004,tt3077214,Suffragette,2015,106.0,"Biography,Drama,History",4702420.0
1005,tt3148502,Tamasha,2015,139.0,"Comedy,Drama,Romance",2065487.0
1006,tt3177086,"No Pay, Nudity",2016,92.0,"Comedy,Drama",20017.0
1007,tt3214002,Video Games: The Movie,2014,101.0,"Animation,Documentary,History",23043.0
1008,tt3250032,"Sex, Death and Bowling",2015,92.0,"Comedy,Drama,Family",5972.0
1009,tt3332064,Pan,2015,111.0,"Adventure,Comedy,Family",35088320.0
1010,tt0473075,Prince of Persia: The Sands of Time,2010,116.0,"Action,Adventure,Fantasy",90759676.0
1011,tt1077368,Dark Shadows,2012,113.0,"Comedy,Fantasy,Horror",79727149.0
1012,tt1509276,The Wildest Dream,2010,94.0,"Adventure,Biography,Documentary",898137.0
1013,tt1532538,Line of Duty,2013,100.0,"Action,Crime,Thriller",54204.0
1014,tt1559549,Restrepo,2010,93.0,"Documentary,War",1330894.0
1015,tt1562568,Higher Ground,2011,109.0,Drama,841733.0
1016,tt1568334,The Tillman Story,2010,94.0,"Biography,Documentary,Mystery",802535.0
1017,tt1781827,Hands of Stone,2016,111.0,"Action,Biography,Drama",4712792.0
1018,tt1786751,CBGB,2013,102.0,"Drama,Music",40400.0
1019,tt1787816,The Last Mountain,2011,95.0,Documentary,122961.0
1020,tt1817676,Girl in Progress,2012,93.0,"Comedy,Drama",2609412.0
1021,tt1839492,Ruby Sparks,2012,104.0,"Comedy,Drama,Fantasy",2540106.0
1022,tt1872818,Liberal Arts,2012,97.0,"Comedy,Drama,Romance",327345.0
1023,tt2097298,"McFarland, USA",2015,129.0,"Biography,Drama,Sport",44482410.0
1024,tt2112131,Dabangg 2,2012,120.0,"Action,Comedy",2519190.0
1025,tt2186933,Luv Shuv Tey Chicken Khurana,2012,140.0,Comedy,143507.0
1026,tt2361509,The Intern,2015,121.0,"Comedy,Drama",75764672.0
1027,tt2379713,Spectre,2015,148.0,"Action,Adventure,Thriller",200074609.0
1028,tt2386502,A Long Way Off,2014,105.0,"Drama,Family,Romance",30104.0
1029,tt2503944,Burnt,2015,101.0,"Comedy,Drama",13651946.0
1030,tt2554274,Crimson Peak,2015,119.0,"Drama,Fantasy,Horror",31090320.0
1031,tt3132632,Misery Loves Comedy,2015,94.0,"Comedy,Documentary",19634.0
1032,tt0993842,Hanna,2011,111.0,"Action,Drama,Thriller",40259119.0
1033,tt1032751,The Warrior's Way,2010,100.0,"Action,Fantasy,Western",5666340.0
1034,tt1093357,The Darkest Hour,2011,89.0,"Action,Adventure,Horror",21443494.0
1035,tt1403988,The Romantics,2010,95.0,"Comedy,Drama,Romance",106524.0
1036,tt1407061,Just Wright,2010,100.0,"Comedy,Romance,Sport",21540363.0
1037,tt1430612,Brick Mansions,2014,90.0,"Action,Crime",20396829.0
1038,tt1457767,The Conjuring,2013,112.0,"Horror,Mystery,Thriller",137400141.0
1039,tt1483013,Oblivion,2013,124.0,"Action,Adventure,Sci-Fi",89107235.0
1040,tt1625346,Young Adult,2011,94.0,"Comedy,Drama",16311571.0
1041,tt1629705,Blackthorn,2011,102.0,"Action,Adventure,Western",200558.0
1042,tt1657507,Colombiana,2011,108.0,"Action,Drama,Thriller",36665854.0
1043,tt1669846,Vito Bonafacci,2011,97.0,Drama,9570.0
1044,tt1727491,"Connected: An Autoblogography About Love, Death & Technology",2011,82.0,Documentary,46782.0
1045,tt2072233,Sleepless,2017,95.0,"Action,Crime,Thriller",20783704.0
1046,tt2073070,Saheb Biwi Aur Gangster,2011,118.0,"Action,Crime,Drama",14231.0
1047,tt2093991,Elvis & Nixon,2016,86.0,"Comedy,History",1055287.0
1048,tt2109184,Paranormal Activity 4,2012,88.0,"Horror,Mystery,Thriller",53900335.0
1049,tt2109248,Transformers: Age of Extinction,2014,165.0,"Action,Adventure,Sci-Fi",245439076.0
1050,tt2357291,Rio 2,2014,101.0,"Adventure,Animation,Comedy",131538435.0
1051,tt2400275,Adieu au langage,2014,70.0,"Drama,Fantasy",390099.0
1052,tt2407826,Husbands in Goa,2012,140.0,Comedy,10135.0
1053,tt2473794,Mr. Turner,2014,150.0,"Biography,Drama,History",3958500.0
1054,tt2611026,The Hornet's Nest,2014,93.0,"Action,Documentary,History",312706.0
1055,tt3045616,Mortdecai,2015,107.0,"Action,Comedy,Crime",7696134.0
1056,tt3068194,Love & Friendship,2016,90.0,"Comedy,Drama,Romance",14016568.0
1057,tt3177316,Honeymoon,2014,87.0,"Horror,Mystery,Thriller",9318.0
1058,tt3319844,Harry Benson: Shoot First,2016,87.0,Documentary,18092.0
1059,tt1139592,Jeepers Creepers 3,2017,100.0,"Action,Horror,Mystery",2335162.0
1060,tt1204975,Last Vegas,2013,105.0,"Comedy,Drama",63914167.0
1061,tt1409006,Campus Radio,2011,,"Comedy,Drama",4370.0
1062,tt1415283,Nanny McPhee and the Big Bang,2010,109.0,"Comedy,Family,Fantasy",29011215.0
1063,tt1416801,Kill the Irishman,2011,106.0,"Biography,Crime,Drama",1188194.0
1064,tt1421051,Somewhere,2010,97.0,"Comedy,Drama",1785645.0
1065,tt1423995,Stone,2010,105.0,"Drama,Thriller",1810078.0
1066,tt1438254,Charlie St. Cloud,2010,99.0,"Drama,Fantasy,Romance",31162545.0
1067,tt2011953,Keep the Lights On,2012,101.0,"Drama,Romance",246112.0
1068,tt2076220,Holy Motors,2012,115.0,"Drama,Fantasy",641100.0
1069,tt2089721,Know How,2015,106.0,"Drama,Musical",3323.0
1070,tt2119532,Hacksaw Ridge,2016,139.0,"Biography,Drama,History",67209615.0
1071,tt2172071,Student of the Year,2012,146.0,"Comedy,Drama,Romance",670086.0
1072,tt2176794,The Bay,2012,9.0,"Documentary,History",30668.0
1073,tt2372678,2 States,2014,149.0,"Comedy,Drama,Romance",2238174.0
1074,tt2400336,Hating Breitbart,2012,85.0,Documentary,81432.0
1075,tt2473510,Paranormal Activity: The Ghost Dimension,2015,88.0,"Horror,Mystery,Thriller",18300124.0
1076,tt2531318,The Beatles: Eight Days a Week - The Touring Years,2016,106.0,"Documentary,Music",2930414.0
1077,tt2543472,Wonder,2017,113.0,"Drama,Family",132422809.0
1078,tt2560102,Lilting,2014,83.0,"Drama,Romance",27054.0
1079,tt3103166,The Masked Saint,2016,105.0,"Action,Biography,Crime",182695.0
1080,tt3172532,The Diary of a Teenage Girl,2015,102.0,"Comedy,Drama,Romance",1477002.0
1081,tt0480239,Atlas Shrugged: Part I,2011,97.0,"Drama,Mystery,Sci-Fi",4627375.0
1082,tt0485985,Red Tails,2012,125.0,"Action,Adventure,Drama",49876377.0
1083,tt0491152,Something Borrowed,2011,112.0,"Comedy,Drama,Romance",39046489.0
1084,tt0804497,It's Kind of a Funny Story,2010,101.0,"Comedy,Drama,Romance",6363628.0
1085,tt0810922,Take Me Home Tonight,2011,97.0,"Comedy,Drama,Romance",6928068.0
1086,tt0815236,She's Out of My League,2010,104.0,"Comedy,Romance",32010860.0
1087,tt0850677,Jack & Diane,2012,110.0,"Drama,Horror,Romance",1142.0
1088,tt0893412,From Prada to Nada,2011,107.0,"Comedy,Drama,Romance",3033623.0
1089,tt0954947,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",217277.0
1090,tt1171222,Baggage Claim,2013,96.0,Comedy,21569509.0
1091,tt1210166,Moneyball,2011,133.0,"Biography,Drama,Sport",75605492.0
1092,tt1212419,Hereafter,2010,129.0,"Drama,Fantasy,Romance",32746941.0
1093,tt1229238,Mission: Impossible - Ghost Protocol,2011,132.0,"Action,Adventure,Thriller",209397903.0
1094,tt1232829,21 Jump Street,2012,109.0,"Action,Comedy,Crime",138447667.0
1095,tt1403981,Remember Me,2010,113.0,"Drama,Romance",19068240.0
1096,tt1468387,What If...,2010,111.0,"Drama,Family,Fantasy",814906.0
1097,tt1629757,Chasing Mavericks,2012,116.0,"Biography,Drama,Sport",6002756.0
1098,tt1640484,Jumping the Broom,2011,112.0,"Comedy,Drama",37295394.0
1099,tt1655420,My Week with Marilyn,2011,99.0,"Biography,Drama",14600347.0
1100,tt1659343,Universal Soldier: Day of Reckoning,2012,114.0,"Action,Horror,Mystery",5460.0
1101,tt1663202,The Revenant,2015,156.0,"Action,Adventure,Biography",183637894.0
1102,tt1703958,Ek Main Aur Ekk Tu,2012,110.0,"Comedy,Drama,Romance",1155545.0
1103,tt1714206,The Spectacular Now,2013,95.0,"Comedy,Drama,Romance",6854611.0
1104,tt1728986,Bol Bachchan,2012,155.0,"Action,Comedy,Drama",1216258.0
1105,tt1735495,Addiction Incorporated,2011,100.0,"Biography,Documentary",40106.0
1106,tt2041488,Thunderstruck,2012,94.0,"Comedy,Family,Fantasy",587211.0
1107,tt2103254,Tammy,2014,97.0,"Comedy,Romance",84525432.0
1108,tt2125666,The Queen of Versailles,2012,100.0,Documentary,2401999.0
1109,tt2130321,West of Memphis,2012,147.0,"Crime,Documentary",310154.0
1110,tt2164088,Jam-mot deun-eun bam,2012,66.0,Drama,3358.0
1111,tt2174896,To Be Takei,2014,94.0,"Biography,Documentary",52823.0
1112,tt2190367,O Som ao Redor,2012,131.0,"Drama,Thriller",60255.0
1113,tt2387559,Delivery Man,2013,105.0,"Comedy,Drama",30664106.0
1114,tt2431286,Philomena,2013,98.0,"Biography,Comedy,Drama",37709979.0
1115,tt2458876,The Principle,2014,90.0,"Documentary,News,Thriller",89543.0
1116,tt2510434,Alien Abduction,2014,85.0,"Horror,Sci-Fi,Thriller",12897.0
1117,tt3060492,Before I Disappear,2014,93.0,Drama,10078.0
